video2.mp4,PixelDiff:0.9971393623737373;H_Avg:183.93646425189394;S_Avg:39.806324968434346;V_Avg:54.18268623737374;H_Max:219;S_Max:56;V_Max:69|20567|20627
video2.mp4,PixelDiff:0.9990826231060606;H_Avg:193.30140269886363;S_Avg:68.07900291982324;V_Avg:31.604235716540405;H_Max:210;S_Max:100;V_Max:18|20627|20727
video2.mp4,PixelDiff:0.9962811710858586;H_Avg:133.03356810290404;S_Avg:24.274700126262626;V_Avg:52.448843907828284;H_Max:226;S_Max:9;V_Max:63|20727|20817
video2.mp4,PixelDiff:0.9967447916666666;H_Avg:101.38242779356061;S_Avg:20.712939946338384;V_Avg:56.9338502209596;H_Max:100;S_Max:13;V_Max:67|20817|21241
video2.mp4,PixelDiff:0.9936375473484849;H_Avg:88.64906881313131;S_Avg:15.027018229166666;V_Avg:65.31637665719697;H_Max:60;S_Max:3;V_Max:83|21241|21343
video2.mp4,PixelDiff:0.9932429766414141;H_Avg:197.90261994949495;S_Avg:15.44162326388889;V_Avg:76.56297348484848;H_Max:252;S_Max:4;V_Max:98|21343|21446
video2.mp4,PixelDiff:0.9943280460858586;H_Avg:69.39766808712122;S_Avg:37.580245817550505;V_Avg:26.870166508838384;H_Max:0;S_Max:0;V_Max:0|21446|21578
video2.mp4,PixelDiff:0.9704565183080808;H_Avg:224.81794507575756;S_Avg:13.695046164772727;V_Avg:68.71750710227273;H_Max:291;S_Max:3;V_Max:75|21578|21663
video2.mp4,PixelDiff:0.99673492739899;H_Avg:258.63767558396466;S_Avg:16.595377604166668;V_Avg:58.58307686237374;H_Max:323;S_Max:6;V_Max:76|21663|21693
video2.mp4,PixelDiff:0.9968631628787878;H_Avg:102.94375394570707;S_Avg:15.7275390625;V_Avg:55.13744870580808;H_Max:54;S_Max:7;V_Max:69|21693|21789
video2.mp4,PixelDiff:0.9974254261363636;H_Avg:260.93959122474746;S_Avg:16.817668876262626;V_Avg:57.660915798611114;H_Max:323;S_Max:6;V_Max:76|21789|21876
video2.mp4,PixelDiff:0.9743529040404041;H_Avg:175.99836253156565;S_Avg:32.83706202651515;V_Avg:39.74407157512626;H_Max:285;S_Max:50;V_Max:1|21876|22111
video2.mp4,PixelDiff:0.8763415404040404;H_Avg:49.44061710858586;S_Avg:16.294783775252526;V_Avg:21.37008759469697;H_Max:60;S_Max:13;V_Max:9|22111|22216
video2.mp4,PixelDiff:0.9989839804292929;H_Avg:161.98750197285352;S_Avg:38.8995422979798;V_Avg:24.56454190340909;H_Max:162;S_Max:62;V_Max:7|22216|22296
video2.mp4,PixelDiff:0.9904415246212122;H_Avg:51.76356336805556;S_Avg:15.791794902146465;V_Avg:76.08662799873737;H_Max:48;S_Max:4;V_Max:96|22296|22500
video2.mp4,PixelDiff:0.9956794507575758;H_Avg:131.72598050820707;S_Avg:30.606928661616163;V_Avg:69.91663707386364;H_Max:60;S_Max:2;V_Max:87|22500|22586
video2.mp4,PixelDiff:0.9956104008838383;H_Avg:148.13594933712122;S_Avg:19.09084990530303;V_Avg:68.13031684027777;H_Max:180;S_Max:9;V_Max:74|22586|22741
video2.mp4,PixelDiff:0.9726759785353535;H_Avg:164.97920612373738;S_Avg:34.152146464646464;V_Avg:74.34940222537878;H_Max:0;S_Max:1;V_Max:81|22741|22837
video2.mp4,PixelDiff:0.9933514835858586;H_Avg:179.28243371212122;S_Avg:40.674794823232325;V_Avg:53.71798058712121;H_Max:218;S_Max:56;V_Max:69|22837|22923
video2.mp4,PixelDiff:0.9754478377525253;H_Avg:83.66932015467172;S_Avg:43.54598721590909;V_Avg:11.06704742739899;H_Max:0;S_Max:100;V_Max:0|22923|23029
video2.mp4,PixelDiff:0.9977016256313131;H_Avg:122.8561888415404;S_Avg:29.077049794823232;V_Avg:17.876292219065657;H_Max:27;S_Max:30;V_Max:7|23029|23086
video2.mp4,PixelDiff:0.9971393623737373;H_Avg:147.13865214646464;S_Avg:56.14022056502525;V_Avg:48.779849273989896;H_Max:356;S_Max:73;V_Max:50|23086|23193
